Book,Position ID,CUSIP,Sub Type,PRODUCT_CODE_2052a_Collateral_Class,Issuer,Current Factor,Coupon,Maturity Date,Nominal,CA_NOTIONAL,TOTAL_PAYDOWN_BOOK_VALUE,MTB_BOOK VALUE (Clean),PV_NET (MV Clean),MTB_BOOK PRICE (Clean),PRICE (Mkt),NPV_DISC (Clean MTM),Curve Date,Prepay Model,Prepay Rate,Vol Model,Curve Type,Forward Yield,Prospective Yield,Effective Duration,Effective Convexity,Effective DV01,Dollar Duration,1YR,2YR,3YR,5YR,10YR,20YR,30YR,Average Life,LT CPR,OAS,Z-Spread,Factor,Life CPR,GWAC,WALA,WALS,MaxServicerName,MaxServicerPercent,Eff. Dur,DV01,Dollar Return,Eff. Dur.1,DV01.1,Dollar Return.1,Eff. Dur.2,DV01.2,Dollar Return.2,Eff. Dur.3,DV01.3,Dollar Return.3,Eff. Dur.4,DV01.4,Dollar Return.4,Eff. Dur.5,DV01.5,Dollar Return.5
AFS,612778,3140NWW43,Agency CMBS,G-2-Q,FANNIE MAE,1,4.71,11/1/2031,33000000," 33,000,000 ", -   ,32914130.8,33282610.32,99.7398,100.8563949,368479.52,,,,,,4.582766,4.817988,4.710451603,0.28462494,0.047680479,15734.55807,0.0154,0.0161,0.0629,4.1721,0.4438,0,0,5.4642,,66.411,64.129272,1,0,5.51,19,,,,4.9026,0.057321727,15.69764579,4.8377,0.053873911,10.14021124,4.7736,0.050666466,4.91535429,4.6481,0.044898696,-4.62712088,4.5866,0.042305358,-8.9856267,4.5259,0.039886046,-13.09362912
AFS,614125,3140NX5V1,Agency CMBS,G-2-Q,FANNIE MAE,0.990201523,4.9,5/1/2030,3979000," 3,940,012 "," 33,606.75 ",3962376.48,3991265.28,100.5676,101.3008442,28888.79,,,,,,4.55958,4.767782,3.46848464,0.162873952,0.035268229,1389.572405,0.0283,0.039,1.7553,1.6458,0,0,0,3.9088,,67.1332,64.777222,0.98953518,0,7.1,14,,,,3.5996,0.04069449,11.37040052,3.5551,0.038779311,7.39776604,3.5114,0.036972955,3.61113837,3.4263,0.033658486,-3.44547501,3.3848,0.032137569,-6.7344726,3.344,0.030699776,-9.87558612
AFS,612274,3140NX6G3,Agency CMBS,G-2-Q,FANNIE MAE,0.991526958,4.93,5/1/2030,8470000," 8,398,233 "," 62,415.51 ",8495973.5,8507723.29,101.1638,101.3037261,11749.8,,,,,,4.59013,4.629645,3.475404024,0.163303036,0.035340399,2967.969169,0.0272,0.0371,1.7589,1.6521,0,0,0,3.9193,,70.1301,67.831947,0.99097501,0,7.72,14,,,,3.6064,0.040781394,11.39418872,3.5619,0.03886098,7.41312886,3.5183,0.037049718,3.61858244,3.4332,0.033726349,-3.4524741,3.3918,0.032201391,-6.74805344,3.351,0.030759802,-9.89535712
AFS,614341,3140NXCB7,Agency CMBS,G-2-Q,FANNIE MAE,1,4.38,1/1/2032,13935000," 13,935,000 ", -   ,13594686.47,13864450.61,97.5579,99.4937252,269764.14,,,,,,4.533567,4.94579,4.752651691,0.292621011,0.047447808,6611.852045,0.0236,0.0355,0.0902,4.0097,0.5934,0,0,5.4852,,61.1234,58.59758,1,0,5.39,17,,,,4.9571,0.057246268,15.64946832,4.888,0.053737286,10.10272902,4.8199,0.050477799,4.8942168,4.6863,0.044629093,-4.60194514,4.6209,0.042005043,-8.9319006,4.5563,0.039560493,-13.00856167
AFS,614768,3140NXD91,Agency CMBS,G-2-Q,FANNIE MAE,1,4.45,4/1/2032,46000000," 46,000,000 ", -   ,45939851.42,45922836.89,99.8692,99.8322541,-17014.53,,,,,,4.534562,4.527293,5.068210602,0.327672183,0.050772503,23355.35138,0.0129,0.0116,0.0277,4.1135,0.9023,0,0,5.9056,,60.4472,58.001228,1,0,5.2,14,,,,5.2849,0.061836727,16.82701521,5.2117,0.057862453,10.84493766,5.1395,0.054182533,5.24532907,4.9978,0.047610123,-4.91690821,4.9284,0.044675197,-9.5291311,4.8598,0.041949339,-13.85847896
AFS,613615,3140NXJ20,Agency CMBS,G-2-Q,FANNIE MAE,0.995705621,4.73,1/1/2032,11548000," 11,498,409 "," 49,195.39 ",11413609.82,11608303.72,99.2625,100.9557428,194693.91,,,,,,4.580719,4.941135,4.678048134,0.287050318,0.047399681,5450.208954,0.0295,0.0408,0.1034,3.9259,0.5783,0,0,5.4403,,65.7786,63.35075,0.99477539,0,5.64,17,,,,4.8869,0.057153296,15.62863622,4.8163,0.053660743,10.09035751,4.7467,0.05041616,4.88874087,4.6103,0.044593226,-4.59775674,4.5434,0.041980285,-8.92469121,4.4773,0.039545801,-12.99938941
AFS,613505,3140NXLB7,Agency CMBS,G-2-Q,FANNIE MAE,1,4.68,1/1/2032,17238000," 17,238,000 ", -   ,17057283.12,17355280.97,98.9516,100.680363,297997.86,,,,,,4.594448,4.951656,4.839051723,0.299955868,0.048895888,8428.673173,0.0151,0.0155,0.0566,4.138,0.6137,0,0,5.6312,,67.0894,64.67968,1,0,5.59,17,,,,5.0405,0.059065197,16.13728194,4.9724,0.055422653,10.41542822,4.9053,0.052039828,5.0446381,4.7737,0.045971833,-4.74140871,4.7091,0.043250337,-9.20069455,4.6454,0.040715594,-13.39731033
AFS,613232,3140NXZZ9,Agency CMBS,G-2-Q,FANNIE MAE,1,4.78,4/1/2032,7000000," 7,000,000 ", -   ,7073686.38,7076345.28,101.0527,101.0906469,2658.9,,,,,,4.621637,4.629113,4.997354507,0.320979156,0.050704371,3549.30597,0.0159,0.017,0.07,4.0268,0.8675,0,0,5.8667,,69.0693,66.79866,1,0,5.59,14,,,,5.2155,0.061676439,16.79353425,5.1418,0.057736371,10.82573961,5.0691,0.054087054,5.23717713,4.9266,0.047566414,-4.91134208,4.8567,0.044653278,-9.52030692,4.7877,0.041946832,-13.84845463
AFS,614740,3140NYBA8,Agency CMBS,G-3-Q,FANNIE MAE,1,4.65,4/1/2032,25000000," 25,000,000 ", -   ,24877839.05,25140977.9,99.5114,100.5639116,263138.85,,,,,,4.594572,4.80235,5.043109417,0.325515115,0.05089787,12724.4675,0.0148,0.0148,0.0358,4.0841,0.8934,0,0,5.9056,,66.3467,64.020294,1,0,5.46,14,,,,5.261,0.061970163,16.8658408,5.1874,0.057993226,10.87055263,5.1148,0.054310616,5.25800139,4.9724,0.047732778,-4.9293093,4.9025,0.044795144,-9.55366212,4.8335,0.042066593,-13.89486986
AFS,612521,3140NYC66,Agency CMBS,G-2-Q,FANNIE MAE,1,4.56,5/1/2032,44500000," 44,500,000 ", -   ,44368312.38,44598588.15,99.7041,100.2215464,230275.77,,,,,,4.570719,4.671353,5.113356113,0.334331747,0.051428199,22885.54856,0.0139,0.0133,0.032,4.0673,0.9866,0,0,5.9889,,63.822,61.30698,1,0,5.11,13,,,,5.3364,0.062777922,17.0641104,5.2611,0.058697592,10.99332827,5.1867,0.054922916,5.3150436,5.0409,0.048190124,-4.97861347,4.9694,0.045187522,-9.64538151,4.8988,0.042401157,-14.02287325
AFS,614830,3140NYEZ0,Agency CMBS,G-2-Q,FANNIE MAE,1,4.3,5/1/2032,50000000," 50,000,000 ", -   ,49635188.03,49454052.6,99.2704,98.9081052,-181135.43,,,,,,4.560713,4.49012,5.145542145,0.337144331,0.051065672,25532.836,0.0116,0.0093,0.0217,4.1037,0.9991,0,0,5.9889,,62.8179,60.280865,1,0,5.01,13,,,,5.3671,0.062360559,16.94737921,5.2923,0.058299627,10.91735254,5.2184,0.054543208,5.27794133,5.0736,0.047843792,-4.94317935,5.0026,0.044856451,-9.57608545,4.9325,0.042084493,-13.92119802
AFS,614761,3140NYLJ8,Agency CMBS,G-2-Q,FANNIE MAE,1,4.67,5/1/2032,25046000," 25,046,000 ", -   ,24956237.73,25194351.01,99.6416,100.5923142,238113.29,,,,,,4.610696,4.795975,5.099141121,0.333094475,0.05147865,12893.34268,0.0149,0.0151,0.0365,4.0512,0.9811,0,0,5.9889,,67.754,65.318359,1,0,5.47,13,,,,5.3229,0.062828392,17.07927824,5.2473,0.058748189,11.00344168,5.1727,0.054973505,5.3200966,5.0265,0.04824033,-4.98364754,4.9548,0.0452374,-9.65542064,4.884,0.042450618,-14.03787987
AFS,614787,3140NYLK5,Agency CMBS,G-2-Q,FANNIE MAE,1,4.67,5/1/2032,10452000," 10,452,000 ", -   ,10414541.21,10513908.68,99.6416,100.5923142,99367.47,,,,,,4.610696,4.795975,5.099141121,0.333094475,0.05147865,5380.548498,0.0149,0.0151,0.0365,4.0512,0.9811,0,0,5.9889,,67.754,65.318359,1,0,5.47,13,,,,5.3229,0.062828392,17.07927824,5.2473,0.058748189,11.00344168,5.1727,0.054973505,5.3200966,5.0265,0.04824033,-4.98364754,4.9548,0.0452374,-9.65542064,4.884,0.042450618,-14.03787987
AFS,614724,3140NYLL3,Agency CMBS,G-2-Q,FANNIE MAE,1,4.67,5/1/2032,29264000," 29,264,000 ", -   ,29149045.39,29437334.83,99.6072,100.5923142,288289.43,,,,,,4.610696,4.802721,5.099141121,0.333094475,0.05147865,15064.71214,0.0149,0.0151,0.0365,4.0512,0.9811,0,0,5.9889,,67.754,65.318359,1,0,5.47,13,,,,5.3229,0.062828392,17.07927824,5.2473,0.058748189,11.00344168,5.1727,0.054973505,5.3200966,5.0265,0.04824033,-4.98364754,4.9548,0.0452374,-9.65542064,4.884,0.042450618,-14.03787987
AFS,614844,3140NYLM1,Agency CMBS,G-2-Q,FANNIE MAE,1,4.67,5/1/2032,25848000," 25,848,000 ", -   ,25755363.36,26001101.37,99.6416,100.5923142,245738.01,,,,,,4.610696,4.795975,5.099141121,0.333094475,0.05147865,13306.20145,0.0149,0.0151,0.0365,4.0512,0.9811,0,0,5.9889,,67.754,65.318359,1,0,5.47,13,,,,5.3229,0.062828392,17.07927824,5.2473,0.058748189,11.00344168,5.1727,0.054973505,5.3200966,5.0265,0.04824033,-4.98364754,4.9548,0.0452374,-9.65542064,4.884,0.042450618,-14.03787987
AFS,614746,3140NYME8,Agency CMBS,G-2-Q,FANNIE MAE,1,4.53,5/1/2032,20875000," 20,875,000 ", -   ,20598183.98,20888379.25,98.6739,100.0640922,290195.27,,,,,,4.570717,4.842829,5.116998672,0.334650191,0.051383071,10726.21607,0.0136,0.0129,0.0309,4.0714,0.988,0,0,5.9889,,63.8193,61.304001,1,0,5.29,13,,,,5.3399,0.062725723,17.04954458,5.2646,0.058647897,10.98385573,5.1903,0.054875575,5.31042142,5.0446,0.048147075,-4.97420582,4.9732,0.045146435,-9.63676804,4.9026,0.042361911,-14.01024399
AFS,614858,3140NYSM4,Agency CMBS,G-2-Q,FANNIE MAE,1,4.82,6/1/2032,30000000," 30,000,000 ", -   ,30512384.55,30443419.62,101.7079,101.4780654,-68964.93,,,,,,4.596699,4.553,5.144651413,0.339290376,0.052399792,15719.9376,0.0161,0.0173,0.042,3.9959,1.0731,0,0,6.0722,,66.0285,63.678989,1,0,5.37,12,,,,5.373,0.064075269,17.40198478,5.2959,0.059875354,11.2075598,5.2198,0.055992473,5.41701008,5.0705,0.04907297,-5.07125369,4.9972,0.045989938,-9.82221095,4.9249,0.04313064,-14.2762307
AFS,694146,3140Q02B7,Agency CMBS,G-2-Q,FANNIE MAE,1,4.77,10/1/2035,12631000," 12,631,000 ", -   ,12873702.17,12742584.4,101.9215,100.883417,-131117.77,,,,,,4.728585,4.591035,7.418515682,0.701162213,0.075115748,9487.87013,0.0148,0.0146,0.0352,0.9812,6.372,0,0,9.4056,,67.6348,64.968002,1,0,5.36,8,,,,7.8741,0.100281626,26.10165606,7.7216,0.090963528,16.54900734,7.5698,0.082611248,7.87878751,7.2679,0.068381257,-7.16812937,7.1181,0.062323537,-13.69738848,6.9689,0.056868363,-19.65165536
AFS,654275,3140Q0GB2,Agency CMBS,G-2-Q,FANNIE MAE,1,5,8/1/2035,19026000," 19,026,000 ", -   ,19069795.8,19220239.29,100.2302,101.020915,150443.49,,,,,,4.937907,5.048608,7.091489315,0.650594366,0.071914658,13682.48283,0.0174,0.0234,0.081,1.3083,5.6609,0,0,9.0218,,89.2399,87.049034,1,0,5.89,10,,,,7.5393,0.09521465,24.88100517,7.3891,0.086606219,15.79864957,7.2398,0.078871906,7.53246199,6.9442,0.065649047,-6.87207017,6.798,0.059999801,-13.14905982,6.6529,0.054900471,-18.88920528
AFS,668141,3140Q0MW9,Agency CMBS,G-2-Q,FANNIE MAE,1,5.03,9/1/2030,3217000," 3,217,000 ", -   ,3255031.33,3290695.36,101.1822,102.2908102,35664.04,,,,,,4.477037,4.763796,3.784169674,0.188462698,0.038856626,1250.017658,0.0185,0.0266,1.3088,2.4301,0,0,0,4.3008,,58.3858,56.046051,1,0,6.18,9,,,,3.9234,0.045222301,12.5824338,3.8762,0.042970005,8.17411429,3.8298,0.04085115,3.98426359,3.7393,0.036978029,-3.79068322,3.6951,0.035207596,-7.39898483,3.6515,0.033538148,-10.83535705
AFS,693078,3140Q0U26,Agency CMBS,G-2-Q,FANNIE MAE,1,4.45,10/1/2030,6650000," 6,650,000 ", -   ,6715372.73,6669204.76,100.983,100.2887934,-46167.96,,,,,,4.410507,4.234123,3.887871265,0.196988318,0.039125554,2601.849341,0.013,0.0167,1.1855,2.6725,0,0,0,4.3802,,51.8604,49.204834,1,0,5.34,8,,,,4.0288,0.045654517,12.68645885,3.981,0.043342691,8.23794597,3.9341,0.041169558,4.01358761,3.8424,0.03720187,-3.8152825,3.7976,0.035390355,-7.44387824,3.7535,0.033683497,-10.89662329
AFS,838383,3140Q24F2,Agency CMBS,G-2-Q,FANNIE MAE,1,4.71,5/1/2033,9722000," 9,722,000 ", -   ,9835861.57,9776662.24,101.1712,100.562253,-59199.34,,,,,,4.670831,4.562739,5.555042744,0.404661657,0.05606626,5450.761797,0.0289,0.0396,0.1001,3.3285,2.0577,0,0,6.6554,,70.7098,68.281136,0.99907913,0,5.59,1,,,,5.8484,0.070036545,18.82408069,5.7495,0.064973034,12.07773039,5.6517,0.060329176,5.81636563,5.4595,0.052149456,-5.40769752,5.365,0.048547443,-10.43972847,5.2716,0.045232013,-15.12613838
AFS,838381,3140Q24Q8,Agency CMBS,G-2-Q,FANNIE MAE,1,4.47,5/1/2031,6935000," 6,935,000 ", -   ,6988033.51,6939850.91,100.7647,100.0699482,-48182.6,,,,,,4.491988,4.329517,4.228524685,0.236324701,0.042461839,2944.728535,0.0268,0.0363,0.1229,4.0425,0,0,0,4.8303,,59.0799,56.518963,0.9991066,0,5.71,1,,,,4.4052,0.050351206,13.88138981,4.3454,0.047541302,8.98856498,4.2865,0.044916134,4.36735797,4.1714,0.040165726,-4.12995158,4.1152,0.038016159,-8.03772358,4.0598,0.036002457,-11.73742804
AFS,814307,3140Q2J33,Agency CMBS,G-2-Q,FANNIE MAE,0.998469923,4.49,3/1/2036,6400000," 6,390,208 "," 5,351.68 ",6367595.71,6301183.42,99.6461,98.6068671,-66412.29,,,,,,4.749477,4.607436,7.355112076,0.708788853,0.072783314,4651.004795,0.0236,0.0301,0.0755,0.5553,6.6699,0,0,9.2872,,68.811,66.167236,0.99777214,0,5.23,3,,,,7.8633,0.097760655,25.36960637,7.693,0.088486843,16.06705938,7.5235,0.080199167,7.64144211,7.1877,0.066139221,-6.93932204,7.0215,0.0601792,-13.24920774,6.8565,0.054826275,-18.99412168
AFS,793873,3140Q2KE7,Agency CMBS,G-2-Q,FANNIE MAE,0.998449687,4.54,3/1/2036,23360000," 23,323,785 "," 36,399.22 ",23439671.2,23035913.51,100.4969,98.7657613,-403757.69,,,,,,4.779298,4.543457,7.336295128,0.706293143,0.072716534,16960.24782,0.0242,0.0311,0.0779,0.5628,6.6396,0,0,9.2813,,71.7652,69.182899,0.99774107,0,5.18,3,,,,7.8454,0.097644717,25.34271733,7.6747,0.088389613,16.05080434,7.505,0.080118217,7.63407442,7.1687,0.066084757,-6.93327625,7.0022,0.06013545,-13.23826566,6.837,0.05479183,-18.97928237
PUB_HTM,613466,3140Q72Q9,Agency MBS 15yr,G-2-Q,FANNIE MAE,0.1382541,3,11/1/2032,72899267," 10,078,623 "," 3,035,159.82 ",10145567.23,9687056.19,100.6642,96.1148822,-458511.04,,,,,,4.673822,2.645476,2.326334476,-0.007913941,0.022413818,2259.004115,0.2468,0.3608,0.7164,0.9357,0.0553,0.0112,0.0026,2.464,11.6699,74.4585,62.037212,0.1360702,13.7907,3.375,105,80228.8906,,,1.8911,0.019458035,6.54193005,2.164,0.021814246,4.45563756,2.2662,0.022341201,2.23827325,2.4032,0.022613406,-2.24950145,2.498,0.022937013,-4.52746202,2.538,0.022722455,-6.81816647
PUB_HTM,613771,3140Q7KG1,Agency MBS 15yr,G-2-Q,FANNIE MAE,0.13202115,3,9/1/2032,40307385," 5,321,427 "," 1,501,521.24 ",5356330,5141723.41,100.6559,96.6230129,-214606.6,,,,,,4.453207,2.645358,2.302273035,-0.011652867,0.022298977,1186.623854,0.25,0.3647,0.7148,0.9105,0.0522,0.0099,0.0023,2.4391,12.207,52.845,40.13736,0.1280389,13.7576,3.419,107,81442.0781,,,1.8384,0.018996041,6.47489229,2.13,0.021572281,4.42308223,2.2391,0.022184839,2.22488645,2.3803,0.0225215,-2.23954137,2.4735,0.022842677,-4.50788701,2.5169,0.02266882,-6.79112779
PUB_HTM,614435,3140Q7PP6,Agency MBS 15yr,G-2-Q,FANNIE MAE,0.13322665,3,9/1/2032,50000000," 6,661,333 "," 1,616,159.83 ",6705300.77,6435118.76,100.6601,96.6040767,-270182.02,,,,,,4.455877,2.645108,2.310216188,-0.009783205,0.022371534,1490.242265,0.2487,0.3634,0.7163,0.9192,0.0527,0.0098,0.0023,2.4496,11.9873,53.1484,40.330727,0.13073358,13.7236,3.408,106,78074.9844,,,1.8399,0.019012274,6.49517448,2.1367,0.021640183,4.43909477,2.2478,0.022269191,2.23285803,2.3869,0.022577832,-2.24582547,2.481,0.022903949,-4.52003653,2.5245,0.022727566,-6.80919956
PUB_HTM,612264,3140Q7UE5,Agency MBS 15yr,G-2-Q,FANNIE MAE,0.14388122,3,10/1/2032,75000000," 10,791,092 "," 2,750,212.52 ",10861768.16,10371870.87,100.655,96.115123,-489897.3,,,,,,4.680068,2.648023,2.320230007,-0.011416935,0.022355057,2412.354656,0.2478,0.362,0.7155,0.9283,0.055,0.0114,0.0026,2.4546,11.8652,74.9955,62.741955,0.14096707,13.1983,3.37,106,81706.0078,,,1.8653,0.019185174,6.50452244,2.151,0.021678923,4.43744265,2.2573,0.022252725,2.23090054,2.3999,0.022583881,-2.24523499,2.4958,0.022918351,-4.52090503,2.5347,0.022695392,-6.8095197
PUB_HTM,613359,3140Q7ZY6,Agency MBS 15yr,G-2-Q,FANNIE MAE,0.15058154,3,11/1/2032,30059373," 4,526,387 "," 1,550,573.89 ",4555390.66,4375414.88,100.6408,96.6646289,-179975.77,,,,,,4.440177,2.650259,2.289777279,-0.010042679,0.022187475,1004.290913,0.2506,0.3655,0.7207,0.8973,0.0459,0.0096,0.0022,2.427,11.8652,51.7408,38.95776,0.14404735,13.217,3.379,105,79725.6016,,,1.8342,0.01895587,6.44702663,2.1202,0.021477886,4.4029135,2.2283,0.022085166,2.21437762,2.3646,0.022385769,-2.22723082,2.4543,0.022682356,-4.48100208,2.4933,0.022477152,-6.74628241
PUB_AFS,613105,3140Q86T7,Agency MBS 10yr,G-2-Q,FANNIE MAE,0.03663197,3.5,12/1/2027,9154788," 335,358 "," 424,507.53 ",336789.69,333670.21,100.4269,99.4967437,-3119.48,,,,,,4.043636,2.271066,0.525195003,0.000684148,0.005239816,17.57213792,0.5112,0.012,0.0003,0.0015,-0.0002,0.0003,0,0.5377,32.8125,22.3659,27.88781,0.03374345,14.4437,4.03,107,,,,0.5164,0.005233698,1.57606072,0.5222,0.005264966,1.05125202,0.5242,0.005257716,0.52471016,0.5286,0.005245712,-0.52407205,0.5342,0.005273266,-1.04984149,0.5385,0.005288019,-1.57820151
AFS,614027,3140QCPB6,Agency MBS 30yr,G-2-Q,FANNIE MAE,0.48515775,2.5,12/1/2049,7845892," 3,806,495 "," 112,509.70 ",3806495.31,3224747.22,100,84.7169628,-581748.1,,,,,,4.88809,2.4902,7.114152908,0.017916076,0.060407273,2299.400013,0.0588,0.0958,0.2694,1.148,3.2011,2.2534,0.1212,8.6279,5.658,55.8886,41.204212,0.48388596,8.4901,3.438,80,244584.0156,,,3.8576,0.039137948,16.54517242,5.6102,0.054228257,11.74954792,6.5195,0.059276104,6.01051836,7.5563,0.059618931,-6.01173366,7.8666,0.057444468,-11.88837628,7.8345,0.052878119,-17.41720264
AFS,613167,3140QCPC4,Agency MBS 30yr,G-2-Q,FANNIE MAE,0.43370525,3,12/1/2049,1900312," 824,175 "," 20,708.94 ",838478.37,728655.77,101.7354,88.4102904,-109822.61,,,,,,4.950562,2.728124,6.475725651,-0.141756818,0.057403181,473.1028341,0.0589,0.1091,0.3051,1.1566,2.862,1.9014,0.1151,7.9623,7.2205,62.2006,50.402622,0.43268072,10.1718,3.834,80,206671,,,3.2536,0.0337593,15.11593612,4.8907,0.048690371,10.91265063,5.8541,0.0552045,5.65627703,7.0036,0.058031082,-5.78486844,7.4451,0.057383809,-11.5679666,7.5743,0.054134615,-17.17252523
PUB_HTM,613800,3140QF3T4,Agency MBS 30yr,G-2-Q,FANNIE MAE,0.64462448,1.5,12/1/2050,10000000," 6,446,245 "," 475,809.18 ",5847173.76,4955024.06,90.7067,76.8668305,-892149.7,,,,,,5.398608,2.857005,7.642552853,0.035086434,0.058835045,3792.651029,0.0521,0.0861,0.2379,1.1758,3.3839,2.5071,0.2553,8.3115,6.6437,102.0132,99.834541,0.64278861,5.1643,2.469,68,281295.0938,,,5.6659,0.053465508,17.38042598,6.5078,0.057761025,11.77291555,7.1417,0.059196487,5.9045109,8.1853,0.058209982,-5.86832913,8.3728,0.054791927,-11.54280039,8.1878,0.049311116,-16.7581154
PUB_HTM,614056,3140QGAU1,Agency MBS 30yr,G-2-Q,FANNIE MAE,0.62418998,2,12/1/2050,50000000," 31,209,499 "," 2,520,948.07 ",29282088,25236544.5,93.8243,80.8617418,-4045543.5,,,,,,5.118101,2.880745,7.352365494,0.087323107,0.059566882,18590.52544,0.0588,0.0962,0.2581,1.1561,3.1966,2.4153,0.2167,8.4609,6.3507,75.9193,67.363167,0.61861961,5.9846,2.858,67,296757.5625,,,4.8397,0.047439523,17.00424507,6.062,0.056235157,11.74875376,6.7906,0.059059534,5.95485395,7.8672,0.059070081,-5.93289958,8.216,0.056897871,-11.76460911,8.1375,0.051915001,-17.21988091
PUB_HTM,613016,3140QGNM5,Agency MBS 30yr,G-2-Q,FANNIE MAE,0.62082292,2,1/1/2051,41280145," 25,627,660 "," 1,653,547.26 ",24037019.18,20692057.15,93.7933,80.7411095,-3344962.02,,,,,,5.095212,2.871731,7.495166302,0.043799717,0.060633395,15538.92041,0.0487,0.0781,0.234,1.0935,3.2208,2.6027,0.267,8.6269,6.3416,71.7642,64.378586,0.61777269,6.1362,2.89,67,317242.0625,,,4.8245,0.04734318,17.2332234,6.1358,0.056964174,11.94247224,6.9179,0.060155712,6.06048762,8.0678,0.060378451,-6.05753381,8.3683,0.057658989,-11.99537427,8.2177,0.052099165,-17.49805533
PUB_HTM,614121,3140QGRE9,Agency MBS 30yr,G-2-Q,FANNIE MAE,0.63506848,2,1/1/2051,50976910," 32,373,829 "," 2,106,388.16 ",30317062.81,26130555.07,93.6468,80.7150593,-4186507.74,,,,,,5.101294,2.893915,7.490742683,0.050294366,0.060578097,19611.44938,0.0498,0.081,0.2374,1.0946,3.2088,2.599,0.2691,8.6312,6.3721,72.5147,64.964485,0.62925927,5.8203,2.888,67,293281.375,,,4.8812,0.047905397,17.27142661,6.1483,0.057066306,11.94615027,6.922,0.060172122,6.05873431,8.067,0.060355786,-6.05254419,8.3828,0.057737574,-11.9945198,8.2412,0.052218858,-17.50735214
PUB_HTM,613997,3140QMZP2,Agency MBS 30yr,G-2-Q,FANNIE MAE,0.74860684,2.5,1/1/2052,150000000," 112,291,026 "," 8,425,414.58 ",107830166,94652233.28,96.0274,84.2918946,-13177932.68,,,,,,5.032165,3.063653,7.204975128,-0.162673071,0.060872197,68354.01456,0.0676,0.099,0.2672,1.0964,2.975,2.4538,0.2927,8.6432,6.8726,62.9853,56.641888,0.74343042,4.2782,3.286,55,353562.4375,,,3.8879,0.039209325,16.36260795,5.5429,0.05327563,11.62875304,6.4705,0.058543455,5.99179802,7.8807,0.061739959,-6.14291151,8.3082,0.059998509,-12.27035148,8.2391,0.054754604,-18.0292533
AFS,612906,3140QPYE1,Agency MBS 30yr,G-2-Q,FANNIE MAE,0.71964998,5,8/1/2052,50000000," 35,982,499 "," 3,561,294.77 ",35970491.05,35934026.51,99.9666,99.8652887,-36464.54,,,,,,5.013197,4.993282,4.276579857,-0.87160635,0.0428745,15427.31653,0.1636,0.2607,0.4962,1.0474,1.4974,0.7867,0.037,6.4509,11.8134,53.7139,60.66444,0.70382104,7.2865,5.904,48,198453.7969,,,0.7103,0.00755647,6.12441845,0.8156,0.008627699,5.52412771,2.7874,0.028974492,3.69490205,5.1469,0.049210172,-4.64345856,5.8612,0.053037114,-9.76593083,6.4942,0.055238407,-15.19642425
AFS,613385,3140QQ7L3,Agency MBS 30yr,G-2-Q,FANNIE MAE,0.67336875,5,12/1/2052,2445620," 1,646,804 "," 34,121.57 ",1673850.01,1638888.56,101.6423,99.5193401,-34961.45,,,,,,5.078443,4.70928,4.702441216,-0.897331893,0.04698126,773.6893076,0.146,0.2366,0.4737,1.0952,1.7694,0.9553,0.0399,7.1709,9.8572,58.3186,64.679367,0.67221669,9.457,5.809,44,170695,,,0.838,0.008956778,6.96872118,1.0007,0.010617321,6.18889417,3.1216,0.032462079,4.08419056,5.604,0.053157736,-5.05181994,6.2972,0.05627479,-10.54324115,6.7888,0.05681501,-16.21857584
HTM,613462,3140QQGD1,Agency MBS 30yr,G-2-Q,FANNIE MAE,0.69918518,5.5,9/1/2052,60000000," 41,951,111 "," 5,207,191.71 ",42520286.51,42737817.88,101.3568,101.875295,217531.37,,,,,,5.080394,5.190248,3.557202101,-1.271908641,0.036391269,15266.54158,0.2101,0.3081,0.5053,0.9286,1.1101,0.5025,0.002,5.8532,13.623,54.3862,69.973755,0.69313734,7.9567,6.438,47,221964.8125,,,0.9257,0.009887417,4.50708296,0.4735,0.005025502,3.84186846,1.7674,0.018578826,2.81636167,4.6494,0.045629289,-4.16342228,5.4071,0.050453186,-8.99448218,6.0635,0.053416498,-14.20822899
HTM,614639,3140QQUN3,Agency MBS 30yr,G-2-Q,FANNIE MAE,0.71195329,5.5,11/1/2052,75000000," 53,396,497 "," 6,668,709.81 ",54015320.29,54335951.72,101.1589,101.7593944,320631.44,,,,,,5.150999,5.26579,3.907254696,-1.200510502,0.039927129,21319.68814,0.1812,0.3007,0.5246,0.9927,1.2733,0.633,0.0068,6.5303,11.5479,59.9088,72.720558,0.70523786,7.8238,5.953,45,220636.6875,,,0.6831,0.007267968,4.21640043,-0.0151,-0.000160103,3.99372854,1.9566,0.020612022,3.1593724,4.9679,0.048538003,-4.48424265,5.7474,0.053219371,-9.58955958,6.385,0.055632353,-15.05681465
